ISO_WEEKSTARTDATE,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,WHOREGION,ITZ,HEMISPHERE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,source_row_count,has_sentinel,has_nonsentinel,has_notdefined,origin_sources,is_reported_week,positivity_rate,A_rate,B_rate,log_spec_processed,era_2020plus,era_2023plus,era_2024plus
2021-08-09,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,32,30.0,30.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,30.0,,1.0,0.0,0.0,0.0,2.0,3.0,,14.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.4339872044851463,1,0,0
2021-08-16,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,33,19.0,19.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,19.0,,0.0,1.0,0.0,0.0,0.0,1.0,,11.0,1.0,1,1,0,0,SENTINEL,1,,0.0,0.0,2.995732273553991,1,0,0
2021-08-23,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,34,30.0,30.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,30.0,,0.0,2.0,0.0,0.0,0.0,0.0,,13.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.4339872044851463,1,0,0
2021-08-30,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,35,33.0,33.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,33.0,,2.0,2.0,0.0,0.0,2.0,4.0,,18.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.5263605246161616,1,0,0
2021-09-06,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,36,28.0,28.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,28.0,,1.0,1.0,0.0,0.0,1.0,4.0,,13.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.367295829986474,1,0,0
2021-09-13,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,37,35.0,35.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,35.0,,1.0,0.0,0.0,1.0,0.0,6.0,,12.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.58351893845611,1,0,0
2021-09-20,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,38,42.0,42.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,42.0,,1.0,1.0,1.0,2.0,0.0,2.0,,20.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.7612001156935624,1,0,0
2021-09-27,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,39,17.0,17.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,17.0,,0.0,0.0,0.0,0.0,0.0,3.0,,6.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,2.8903717578961645,1,0,0
2021-10-04,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,40,50.0,50.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,50.0,,0.0,2.0,0.0,2.0,0.0,4.0,,22.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.9318256327243257,1,0,0
2021-10-11,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,41,44.0,44.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,44.0,,0.0,1.0,0.0,1.0,0.0,3.0,,16.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.8066624897703196,1,0,0
2021-10-18,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,42,74.0,74.0,0.0,,1.0,,,,,,1.0,,,0.0,,0.0,,0.0,1.0,73.0,,0.0,1.0,0.0,3.0,1.0,3.0,,16.0,,1,1,0,0,SENTINEL,1,0.013513513513513514,0.013513513513513514,0.0,4.31748811353631,1,0,0
2021-10-25,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,43,50.0,50.0,1.0,,2.0,,,,,,3.0,,,0.0,,0.0,,0.0,3.0,47.0,,0.0,1.0,0.0,1.0,1.0,2.0,,18.0,,1,1,0,0,SENTINEL,1,0.06,0.06,0.0,3.9318256327243257,1,0,0
2021-11-01,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,44,60.0,60.0,0.0,,5.0,,,,,,5.0,,,0.0,,0.0,,0.0,5.0,55.0,,1.0,1.0,0.0,0.0,0.0,3.0,,10.0,,1,1,0,0,SENTINEL,1,0.08333333333333333,0.08333333333333333,0.0,4.110873864173311,1,0,0
2021-11-08,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,45,92.0,92.0,3.0,,4.0,,,,,,7.0,,,0.0,,0.0,,0.0,7.0,85.0,,0.0,2.0,0.0,2.0,0.0,1.0,,10.0,,1,1,0,0,SENTINEL,1,0.07608695652173914,0.07608695652173914,0.0,4.532599493153256,1,0,0
2021-11-15,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,46,84.0,84.0,2.0,,9.0,,,,,,11.0,,,1.0,,0.0,,1.0,12.0,72.0,,1.0,4.0,0.0,5.0,4.0,11.0,,10.0,,1,1,0,0,SENTINEL,1,0.14285714285714285,0.13095238095238096,0.011904761904761904,4.442651256490317,1,0,0
2021-11-22,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,47,93.0,93.0,0.0,,8.0,,,,,,8.0,,,0.0,,0.0,,0.0,8.0,85.0,,5.0,1.0,0.0,5.0,6.0,21.0,,14.0,,1,1,0,0,SENTINEL,1,0.08602150537634409,0.08602150537634409,0.0,4.543294782270004,1,0,0
2021-11-29,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,48,50.0,50.0,0.0,,1.0,,,,,,1.0,,,0.0,,0.0,,0.0,1.0,49.0,,3.0,3.0,4.0,5.0,4.0,10.0,,6.0,,1,1,0,0,SENTINEL,1,0.02,0.02,0.0,3.9318256327243257,1,0,0
2021-12-06,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,49,68.0,68.0,2.0,,3.0,,,,,,5.0,,,1.0,,0.0,,1.0,6.0,62.0,,6.0,5.0,1.0,4.0,5.0,17.0,,15.0,,1,1,0,0,SENTINEL,1,0.08823529411764706,0.07352941176470588,0.014705882352941176,4.23410650459726,1,0,0
2021-12-13,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,50,62.0,62.0,0.0,,12.0,,,,,,12.0,,,0.0,,0.0,,0.0,12.0,50.0,,1.0,2.0,2.0,6.0,0.0,9.0,,9.0,,1,1,0,0,SENTINEL,1,0.1935483870967742,0.1935483870967742,0.0,4.143134726391533,1,0,0
2021-12-20,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,51,55.0,55.0,1.0,,3.0,,,,,,4.0,,,1.0,,0.0,,1.0,5.0,50.0,,2.0,2.0,5.0,6.0,4.0,8.0,,4.0,,1,1,0,0,SENTINEL,1,0.09090909090909091,0.07272727272727272,0.01818181818181818,4.02535169073515,1,0,0
2021-12-27,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2021,52,31.0,31.0,2.0,,1.0,,,,,,3.0,,,0.0,,0.0,,0.0,3.0,28.0,,3.0,2.0,2.0,3.0,1.0,6.0,,1.0,,1,1,0,0,SENTINEL,1,0.0967741935483871,0.0967741935483871,0.0,3.4657359027997265,1,0,0
2022-01-03,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,1,48.0,48.0,0.0,,3.0,,,,,,3.0,,,0.0,,0.0,,0.0,3.0,45.0,,2.0,3.0,2.0,4.0,4.0,5.0,,9.0,,1,1,0,0,SENTINEL,1,0.0625,0.0625,0.0,3.8918202981106265,1,0,0
2022-01-10,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,2,23.0,23.0,1.0,,1.0,,,,,,2.0,,,1.0,,0.0,,1.0,3.0,20.0,,2.0,0.0,2.0,4.0,0.0,3.0,,3.0,,1,1,0,0,SENTINEL,1,0.13043478260869565,0.08695652173913043,0.043478260869565216,3.1780538303479458,1,0,0
2022-01-17,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,3,31.0,31.0,1.0,,0.0,,,,,,1.0,,,0.0,,0.0,,0.0,1.0,30.0,,1.0,0.0,1.0,3.0,1.0,3.0,,1.0,,1,1,0,0,SENTINEL,1,0.03225806451612903,0.03225806451612903,0.0,3.4657359027997265,1,0,0
2022-01-24,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,4,39.0,39.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,39.0,,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.6888794541139363,1,0,0
2022-01-31,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,5,36.0,36.0,0.0,,0.0,,,,,,0.0,,,3.0,,0.0,,3.0,3.0,33.0,,0.0,0.0,0.0,1.0,0.0,4.0,,1.0,,1,1,0,0,SENTINEL,1,0.08333333333333333,0.0,0.08333333333333333,3.6109179126442243,1,0,0
2022-02-07,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,6,38.0,38.0,0.0,,0.0,,,,,,0.0,,,2.0,,0.0,,2.0,2.0,36.0,,0.0,1.0,0.0,3.0,0.0,7.0,,1.0,,1,1,0,0,SENTINEL,1,0.05263157894736842,0.0,0.05263157894736842,3.6635616461296463,1,0,0
2022-02-14,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,7,27.0,27.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,27.0,,0.0,1.0,0.0,2.0,3.0,3.0,,1.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.332204510175204,1,0,0
2022-02-21,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,8,42.0,42.0,2.0,,0.0,,,,,,2.0,,,1.0,,0.0,,1.0,3.0,39.0,,4.0,1.0,1.0,0.0,1.0,7.0,,0.0,,1,1,0,0,SENTINEL,1,0.07142857142857142,0.047619047619047616,0.023809523809523808,3.7612001156935624,1,0,0
2022-02-28,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,9,32.0,32.0,4.0,,0.0,,,,,,4.0,,,4.0,,0.0,,4.0,8.0,24.0,,1.0,1.0,0.0,2.0,0.0,8.0,,3.0,,1,1,0,0,SENTINEL,1,0.25,0.125,0.125,3.4965075614664802,1,0,0
2022-03-07,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,10,34.0,34.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,34.0,,3.0,2.0,2.0,1.0,0.0,13.0,,1.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.5553480614894135,1,0,0
2022-03-14,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,11,25.0,25.0,0.0,,1.0,,,,,,1.0,,,0.0,,0.0,,0.0,1.0,24.0,,1.0,0.0,2.0,1.0,0.0,7.0,,0.0,,1,1,0,0,SENTINEL,1,0.04,0.04,0.0,3.258096538021482,1,0,0
2022-03-21,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,12,42.0,42.0,1.0,,0.0,,,,,,1.0,,,0.0,,0.0,,0.0,1.0,41.0,,0.0,0.0,3.0,5.0,1.0,12.0,,0.0,,1,1,0,0,SENTINEL,1,0.023809523809523808,0.023809523809523808,0.0,3.7612001156935624,1,0,0
2022-03-28,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,13,38.0,38.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,38.0,,4.0,2.0,2.0,3.0,1.0,13.0,,0.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.6635616461296463,1,0,0
2022-04-04,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,14,45.0,45.0,0.0,,1.0,,,,,,1.0,,,0.0,,0.0,,0.0,1.0,44.0,,5.0,1.0,2.0,1.0,2.0,12.0,,1.0,,1,1,0,0,SENTINEL,1,0.022222222222222223,0.022222222222222223,0.0,3.828641396489095,1,0,0
2022-04-11,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,15,24.0,24.0,0.0,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,24.0,,1.0,2.0,2.0,0.0,3.0,11.0,,0.0,,1,1,0,0,SENTINEL,1,,0.0,0.0,3.2188758248682006,1,0,0
2022-04-18,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,16,40.0,40.0,0.0,,0.0,,,,,,,,,0.0,,0.0,,0.0,,40.0,,2.0,1.0,2.0,7.0,1.0,7.0,,6.0,,1,1,0,0,SENTINEL,1,,,0.0,3.713572066704308,1,0,0
2022-04-25,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,17,47.0,47.0,,,2.0,,,,,,2.0,,,0.0,,0.0,,0.0,2.0,45.0,,3.0,0.0,1.0,4.0,5.0,5.0,,0.0,,1,1,0,0,SENTINEL,1,0.0425531914893617,0.0425531914893617,0.0,3.871201010907891,1,0,0
2022-05-02,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,18,3.0,3.0,,,0.0,,,,,,0.0,,,0.0,,0.0,,0.0,,3.0,,,,,,,,,,,1,1,0,0,SENTINEL,1,,0.0,0.0,1.3862943611198906,1,0,0
2022-05-09,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,19,48.0,48.0,1.0,,1.0,,,,,,2.0,,,1.0,,0.0,,1.0,3.0,45.0,,8.0,0.0,2.0,4.0,3.0,15.0,,4.0,,1,1,0,0,SENTINEL,1,0.0625,0.041666666666666664,0.020833333333333332,3.8918202981106265,1,0,0
2022-05-16,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,20,36.0,36.0,0.0,,0.0,,,,,,0.0,,,1.0,,0.0,,1.0,1.0,35.0,,2.0,1.0,0.0,5.0,0.0,11.0,,1.0,,1,1,0,0,SENTINEL,1,0.027777777777777776,0.0,0.027777777777777776,3.6109179126442243,1,0,0
2022-05-23,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,21,31.0,31.0,0.0,,3.0,,,,,,3.0,,,3.0,,0.0,,3.0,6.0,25.0,,2.0,0.0,0.0,1.0,3.0,13.0,,3.0,,1,1,0,0,SENTINEL,1,0.1935483870967742,0.0967741935483871,0.0967741935483871,3.4657359027997265,1,0,0
2022-05-30,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,22,41.0,41.0,0.0,,9.0,,,,,,9.0,,,1.0,,0.0,,1.0,10.0,31.0,,0.0,1.0,1.0,1.0,9.0,10.0,,0.0,,1,1,0,0,SENTINEL,1,0.24390243902439024,0.21951219512195122,0.024390243902439025,3.7376696182833684,1,0,0
2022-06-06,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,23,52.0,52.0,3.0,,8.0,,,,,,11.0,,,1.0,,0.0,,1.0,12.0,40.0,,5.0,1.0,2.0,4.0,7.0,12.0,,0.0,,1,1,0,0,SENTINEL,1,0.23076923076923078,0.21153846153846154,0.019230769230769232,3.970291913552122,1,0,0
2022-06-13,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,24,45.0,45.0,3.0,,6.0,,,,,,9.0,,,2.0,,0.0,,2.0,11.0,34.0,,2.0,0.0,4.0,1.0,4.0,5.0,,1.0,,1,1,0,0,SENTINEL,1,0.24444444444444444,0.2,0.044444444444444446,3.828641396489095,1,0,0
2022-06-20,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,MISSING_REPORT,0,,,,,1,0,0
2022-06-27,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,26,55.0,55.0,2.0,,14.0,,,,,,16.0,,,0.0,,0.0,,0.0,16.0,39.0,,0.0,0.0,2.0,9.0,4.0,3.0,,0.0,,1,1,0,0,SENTINEL,1,0.2909090909090909,0.2909090909090909,0.0,4.02535169073515,1,0,0
2022-07-04,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,27,76.0,76.0,5.0,,10.0,,,,,,15.0,,,1.0,,0.0,,1.0,16.0,60.0,,0.0,1.0,0.0,2.0,4.0,4.0,,1.0,,1,1,0,0,SENTINEL,1,0.21052631578947367,0.19736842105263158,0.013157894736842105,4.343805421853684,1,0,0
2022-07-11,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,28,84.0,84.0,1.0,,10.0,,,,,,11.0,,,1.0,,0.0,,1.0,12.0,72.0,,2.0,0.0,1.0,3.0,2.0,6.0,,1.0,,1,1,0,0,SENTINEL,1,0.14285714285714285,0.13095238095238096,0.011904761904761904,4.442651256490317,1,0,0
2022-07-18,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,29,102.0,102.0,1.0,,12.0,,,,,,13.0,,,2.0,,0.0,,2.0,15.0,87.0,,3.0,0.0,0.0,2.0,2.0,5.0,,1.0,,1,1,0,0,SENTINEL,1,0.14705882352941177,0.12745098039215685,0.0196078431372549,4.634728988229636,1,0,0
2022-07-25,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,30,65.0,65.0,3.0,,1.0,,,,,,4.0,,,1.0,,0.0,,1.0,5.0,60.0,,3.0,0.0,0.0,2.0,5.0,6.0,,2.0,,1,1,0,0,SENTINEL,1,0.07692307692307693,0.06153846153846154,0.015384615384615385,4.189654742026425,1,0,0
2022-08-01,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,31,69.0,69.0,3.0,,3.0,,,,,,6.0,,,0.0,,0.0,,0.0,6.0,63.0,,0.0,0.0,0.0,4.0,0.0,3.0,,4.0,,1,1,0,0,SENTINEL,1,0.08695652173913043,0.08695652173913043,0.0,4.248495242049359,1,0,0
2022-08-08,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,32,128.0,128.0,2.0,,7.0,,,,,,9.0,,,2.0,,0.0,,2.0,11.0,117.0,,3.0,3.0,1.0,2.0,0.0,3.0,,6.0,,1,1,0,0,SENTINEL,1,0.0859375,0.0703125,0.015625,4.859812404361672,1,0,0
2022-08-15,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,33,153.0,153.0,3.0,,2.0,,,,,,5.0,,,1.0,,0.0,,1.0,6.0,147.0,,0.0,1.0,0.0,4.0,2.0,2.0,,3.0,,1,1,0,0,SENTINEL,1,0.0392156862745098,0.032679738562091505,0.006535947712418301,5.0369526024136295,1,0,0
2022-08-22,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,34,172.0,172.0,3.0,,4.0,,,,,,7.0,,,3.0,,0.0,,3.0,10.0,162.0,,0.0,2.0,0.0,3.0,0.0,8.0,,7.0,,1,1,0,0,SENTINEL,1,0.05813953488372093,0.040697674418604654,0.01744186046511628,5.153291594497779,1,0,0
2022-08-29,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,35,147.0,147.0,2.0,,7.0,,,,,,9.0,,,3.0,,0.0,,3.0,12.0,137.0,,0.0,2.0,1.0,1.0,0.0,9.0,,15.0,,1,1,0,0,SENTINEL,1,0.08163265306122448,0.061224489795918366,0.02040816326530612,4.997212273764115,1,0,0
2022-09-05,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,36,271.0,271.0,3.0,,9.0,,,,,,12.0,,,5.0,,0.0,,5.0,17.0,254.0,,6.0,0.0,5.0,2.0,7.0,12.0,,8.0,,1,1,0,0,SENTINEL,1,0.06273062730627306,0.04428044280442804,0.01845018450184502,5.605802066295998,1,0,0
2022-09-12,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,37,279.0,279.0,5.0,,8.0,,,,,,13.0,,,8.0,,0.0,,8.0,21.0,258.0,,2.0,0.0,1.0,1.0,7.0,18.0,,15.0,2.0,1,1,0,0,SENTINEL,1,0.07526881720430108,0.04659498207885305,0.02867383512544803,5.634789603169249,1,0,0
2022-09-19,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,38,237.0,237.0,8.0,,3.0,,,,,,11.0,,,8.0,,0.0,,8.0,19.0,218.0,,2.0,0.0,1.0,1.0,2.0,14.0,,26.0,,1,1,0,0,SENTINEL,1,0.08016877637130802,0.046413502109704644,0.03375527426160337,5.472270673671475,1,0,0
2022-09-26,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,39,229.0,229.0,5.0,,7.0,,,,,,12.0,,,15.0,,0.0,,15.0,27.0,202.0,,5.0,3.0,1.0,4.0,2.0,22.0,,29.0,,1,1,0,0,SENTINEL,1,0.11790393013100436,0.05240174672489083,0.06550218340611354,5.438079308923196,1,0,0
2022-10-03,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,40,219.0,219.0,10.0,,8.0,,,,,,18.0,,,14.0,,0.0,,14.0,32.0,187.0,,5.0,3.0,2.0,5.0,1.0,11.0,,28.0,,1,1,0,0,SENTINEL,1,0.1461187214611872,0.0821917808219178,0.0639269406392694,5.393627546352362,1,0,0
2022-10-10,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,41,181.0,181.0,14.0,,20.0,,,,,,34.0,,,10.0,,0.0,,10.0,44.0,137.0,,2.0,0.0,3.0,4.0,0.0,9.0,,36.0,,1,1,0,0,SENTINEL,1,0.2430939226519337,0.1878453038674033,0.055248618784530384,5.204006687076795,1,0,0
2022-10-17,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,42,167.0,167.0,12.0,,20.0,,,,,,32.0,,,6.0,,0.0,,6.0,38.0,129.0,,7.0,0.0,2.0,5.0,5.0,16.0,,34.0,,1,1,0,0,SENTINEL,1,0.2275449101796407,0.19161676646706588,0.03592814371257485,5.123963979403259,1,0,0
2022-10-24,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,43,258.0,258.0,25.0,,47.0,,,,,,72.0,,,13.0,,0.0,,13.0,85.0,173.0,,3.0,1.0,3.0,8.0,4.0,10.0,,50.0,,1,1,0,0,SENTINEL,1,0.32945736434108525,0.27906976744186046,0.050387596899224806,5.556828061699537,1,0,0
2022-10-31,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,44,545.0,545.0,57.0,,86.0,,,,,,143.0,,,42.0,,0.0,,42.0,185.0,359.0,,5.0,1.0,10.0,4.0,8.0,17.0,,52.0,,1,1,0,0,SENTINEL,1,0.3394495412844037,0.26238532110091745,0.07706422018348624,6.302618975744905,1,0,0
2022-11-07,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,45,581.0,581.0,40.0,,139.0,,,0.0,,,179.0,,,28.0,,0.0,,28.0,207.0,374.0,,3.0,1.0,8.0,5.0,7.0,10.0,,45.0,,1,1,0,0,SENTINEL,1,0.35628227194492257,0.3080895008605852,0.04819277108433735,6.366470447731438,1,0,0
2022-11-14,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,46,570.0,570.0,42.0,,124.0,,,0.0,,,166.0,,,34.0,,0.0,,34.0,200.0,370.0,,5.0,1.0,7.0,5.0,4.0,17.0,,46.0,,1,1,0,0,SENTINEL,1,0.3508771929824561,0.2912280701754386,0.05964912280701754,6.3473892096560105,1,0,0
2022-11-21,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,47,566.0,566.0,26.0,,96.0,,,0.0,,,122.0,,,19.0,,0.0,1.0,20.0,142.0,424.0,,9.0,0.0,10.0,8.0,11.0,24.0,,42.0,,1,1,0,0,SENTINEL,1,0.2508833922261484,0.21554770318021202,0.0353356890459364,6.340359303727752,1,0,0
2022-11-28,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,48,301.0,301.0,13.0,,24.0,,,0.0,,,37.0,,,15.0,,0.0,0.0,15.0,52.0,249.0,,7.0,1.0,7.0,10.0,3.0,21.0,,21.0,,1,1,0,0,SENTINEL,1,0.17275747508305647,0.12292358803986711,0.04983388704318937,5.71042701737487,1,0,0
2022-12-05,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,49,363.0,363.0,15.0,,21.0,,,0.0,,,36.0,,,12.0,,0.0,0.0,12.0,48.0,314.0,,13.0,5.0,8.0,9.0,7.0,26.0,,24.0,,1,1,0,0,SENTINEL,1,0.1322314049586777,0.09917355371900827,0.03305785123966942,5.8971538676367405,1,0,0
2022-12-12,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,50,228.0,228.0,13.0,,9.0,,,0.0,,,22.0,,,13.0,,0.0,0.0,13.0,35.0,193.0,,8.0,2.0,3.0,6.0,5.0,16.0,,8.0,,1,1,0,0,SENTINEL,1,0.15350877192982457,0.09649122807017543,0.05701754385964912,5.43372200355424,1,0,0
2022-12-19,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,51,140.0,140.0,5.0,,0.0,,,0.0,,,5.0,,,7.0,,0.0,0.0,7.0,12.0,128.0,,5.0,1.0,1.0,6.0,6.0,13.0,,9.0,,1,1,0,0,SENTINEL,1,0.08571428571428572,0.03571428571428571,0.05,4.948759890378168,1,0,0
2022-12-26,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2022,52,116.0,116.0,9.0,,2.0,,,0.0,,,11.0,,,5.0,,0.0,0.0,5.0,16.0,100.0,,5.0,0.0,1.0,5.0,7.0,10.0,,8.0,,1,1,0,0,SENTINEL,1,0.13793103448275862,0.09482758620689655,0.04310344827586207,4.762173934797756,1,0,0
2023-01-02,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2023,1,153.0,153.0,8.0,,4.0,,,0.0,,,12.0,,,6.0,,0.0,0.0,6.0,18.0,135.0,,6.0,0.0,2.0,5.0,4.0,12.0,,9.0,,1,1,0,0,SENTINEL,1,0.11764705882352941,0.0784313725490196,0.0392156862745098,5.0369526024136295,1,1,0
2023-01-09,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2023,2,155.0,155.0,9.0,,2.0,,,0.0,0.0,,11.0,,,9.0,,0.0,,9.0,20.0,135.0,,4.0,0.0,1.0,1.0,1.0,16.0,,6.0,,1,1,0,0,SENTINEL,1,0.12903225806451613,0.07096774193548387,0.05806451612903226,5.049856007249537,1,1,0
2023-01-16,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2023,3,194.0,194.0,6.0,,3.0,,,0.0,,,9.0,,,11.0,,0.0,0.0,11.0,20.0,174.0,,9.0,2.0,0.0,1.0,0.0,36.0,,6.0,,1,1,0,0,SENTINEL,1,0.10309278350515463,0.04639175257731959,0.05670103092783505,5.272999558563747,1,1,0
2023-01-23,ARE,United Arab Emirates,EMR,FLU_WST_ASIA,NH,2023,4,173.0,173.0,2.0,,4.0,,,0.0,0.0,,6.0,,,15.0,,0.0,,15.0,21.0,152.0,,7.0,1.0,2.0,4.0,3.0,35.0,,2.0,,1,1,0,0,SENTINEL,1,0.12138728323699421,0.03468208092485549,0.08670520231213873,5.159055299214529,1,1,0
